matter_taxonomic,matter_id,matter_label,attribute,synonym,plural_of,wikipedia_page
pcb-congener,pcb-congener-8,pcb-congener-8,,,,https://en.wikipedia.org/wiki/PCB_congener_list
pcb-congener,pcb-congener-80,pcb-congener-80,,"3,3',5,5'-Tetrachlorobiphenyl",,https://en.wikipedia.org/wiki/PCB_congener_list
pcb-congener,pcb-congener-81,pcb-congener-81,,,,https://en.wikipedia.org/wiki/PCB_congener_list
pcb-congener,pcb-congener-82,pcb-congener-82,,,,https://en.wikipedia.org/wiki/PCB_congener_list
pcb-congener,pcb-congener-83,pcb-congener-83,,,,https://en.wikipedia.org/wiki/PCB_congener_list
pcb-congener,pcb-congener-84,pcb-congener-84,,,,https://en.wikipedia.org/wiki/PCB_congener_list
pcb-congener,pcb-congener-85,pcb-congener-85,,,,https://en.wikipedia.org/wiki/PCB_congener_list
pcb-congener,pcb-congener-86,pcb-congener-86,,,,https://en.wikipedia.org/wiki/PCB_congener_list
pcb-congener,pcb-congener-87,pcb-congener-87,,,,https://en.wikipedia.org/wiki/PCB_congener_list
pcb-congener,pcb-congener-88,pcb-congener-88,,,,https://en.wikipedia.org/wiki/PCB_congener_list
pcb-congener,pcb-congener-89,pcb-congener-89,,,,https://en.wikipedia.org/wiki/PCB_congener_list
pcb-congener,pcb-congener-9,pcb-congener-9,,,,https://en.wikipedia.org/wiki/PCB_congener_list
pcb-congener,pcb-congener-90,pcb-congener-90,,,,https://en.wikipedia.org/wiki/PCB_congener_list
pcb-congener,pcb-congener-91,pcb-congener-91,,,,https://en.wikipedia.org/wiki/PCB_congener_list
pcb-congener,pcb-congener-92,pcb-congener-92,,,,https://en.wikipedia.org/wiki/PCB_congener_list
pcb-congener,pcb-congener-93,pcb-congener-93,,,,https://en.wikipedia.org/wiki/PCB_congener_list
pcb-congener,pcb-congener-94,pcb-congener-94,,,,https://en.wikipedia.org/wiki/PCB_congener_list
pcb-congener,pcb-congener-95,pcb-congener-95,,,,https://en.wikipedia.org/wiki/PCB_congener_list
pcb-congener,pcb-congener-96,pcb-congener-96,,,,https://en.wikipedia.org/wiki/PCB_congener_list
pcb-congener,pcb-congener-97,pcb-congener-97,,,,https://en.wikipedia.org/wiki/PCB_congener_list
pcb-congener,pcb-congener-98,pcb-congener-98,,,,https://en.wikipedia.org/wiki/PCB_congener_list
pcb-congener,pcb-congener-99,pcb-congener-99,,,,https://en.wikipedia.org/wiki/PCB_congener_list
compound,pcbs,pcbs,,,pcb-congener,
compound,pebulate,pebulate,,,,
compound,pendimethalin,pendimethalin,,,,https://en.wikipedia.org/wiki/Pendimethalin
compound,penicillin-v,penicillin-v,,phenoxymethylpenicillin,,https://en.wikipedia.org/wiki/Penicillin_V
compound,pentabromotoluene,pentabromotoluene,,,,
compound,pentachloroanisole,pentachloroanisole,,"Benzene,-pentachloromethoxy-",,
compound,pentachlorobenzene,pentachlorobenzene,,pecb,,https://en.wikipedia.org/wiki/Pentachlorobenzene
compound,pentachlorodibenzo-p-dioxins,pentachlorodibenzo-p-dioxins,,,,
compound,pentachlorodibenzofurans,pentachlorodibenzofurans,,"dioxin, dlc",,https://en.wikipedia.org/wiki/Pentachlorodibenzofuran
compound,pentachloroethane,pentachloroethane,,,,https://en.wikipedia.org/wiki/Pentachloroethane
compound,pentachloronitrobenzene,pentachloronitrobenzene,,pcnb,,https://en.wikipedia.org/wiki/Pentachloronitrobenzene
compound,pentachlorophenol,pentachlorophenol,,pcp,,https://en.wikipedia.org/wiki/Pentachlorophenol
compound,pentaerythritol-tetranitrate,pentaerythritol-tetranitrate,,"petn, pent, penta, corpent, penthrite",,https://en.wikipedia.org/wiki/Pentaerythritol_tetranitrate
compound,pentane,pentane,,,,https://en.wikipedia.org/wiki/Pentane
compound,perchlorate,perchlorate,,,,https://en.wikipedia.org/wiki/Perchlorate
compound,permethrin,permethrin,,nix,,https://en.wikipedia.org/wiki/Permethrin
compound,peroxide,peroxide,,,,https://en.wikipedia.org/wiki/Peroxide
compound,peroxides,peroxides,,,peroxide,
compound,peroxy,peroxy,,,,
compound,peroxyacetyl-nitrate,peroxyacetyl-nitrate,,,,https://en.wikipedia.org/wiki/Peroxyacetyl_nitrate
compound,perylene,perylene,,perilene,,https://en.wikipedia.org/wiki/Perylene
compound,phantolide,phantolide,,"Ethanone,-1-(2,3-dihydro-1,1,2,3,3,6-hexamethyl-1H-inden-5-yl)-, synthetic-musk, white-musk",,https://en.wikipedia.org/wiki/Synthetic_musk
compound,phenacetin,phenacetin,,acetophenetidin,,https://en.wikipedia.org/wiki/Phenacetin
compound,phenanthrene,phenanthrene,,,,https://en.wikipedia.org/wiki/Phenanthrene
compound,phenanthridine,phenanthridine,,,,https://en.wikipedia.org/wiki/Phenanthridine
compound,phenmedipham,phenmedipham,,,,
compound,phenothrin,phenothrin,,"d-phenothrin, sumithrin",,https://en.wikipedia.org/wiki/Phenothrin
compound,phenylbutazone,phenylbutazone,,,,https://en.wikipedia.org/wiki/Phenylbutazone
compound,phenylurea,phenylurea,,"Urea,-phenyl-",,
compound,pheophytin-a,pheophytin-a,,,,https://en.wikipedia.org/wiki/Pheophytin
compound,phorate,phorate,,,,https://en.wikipedia.org/wiki/Phorate
compound,phorate-sulfone,phorate-sulfone,,,,
compound,phorate-sulfoxide,phorate-sulfoxide,,,,
compound,phosmet,phosmet,,,,https://en.wikipedia.org/wiki/Phosmet
compound,phosmet-oxygen-analog,phosmet-oxygen-analog,,,,
compound,phosphamidon,phosphamidon,,,,https://en.wikipedia.org/wiki/Phosphamidon
compound,phosphate,phosphate,,,,https://en.wikipedia.org/wiki/Phosphate
compound,phytane,phytane,,,,https://en.wikipedia.org/wiki/Phytane
compound,phytol,phytol,,,,https://en.wikipedia.org/wiki/Phytol
compound,picloram,picloram,,,,https://en.wikipedia.org/wiki/Picloram
compound,piperonyl-butoxide,piperonyl-butoxide,,pbo,,https://en.wikipedia.org/wiki/Piperonyl_butoxide
compound,polymer,polymer,,,,http://en.wikipedia.org/wiki/Polymer
compound,polythiazide,polythiazide,,,,https://en.wikipedia.org/wiki/Polythiazide
compound,potassium-chloride,potassium-chloride,,,,https://en.wikipedia.org/wiki/Potassium_chloride
compound,praseodymium,praseodymium,,,,https://en.wikipedia.org/wiki/Praseodymium
compound,primisulfuron-methyl,primisulfuron-methyl,,,,
compound,pristane,pristane,,"Pentadecane,-2,6,10,14-tetramethyl-",,https://en.wikipedia.org/wiki/Pristane
compound,probenecid,probenecid,,probalan,,https://en.wikipedia.org/wiki/Probenecid
compound,profenofos,profenofos,,,,https://en.wikipedia.org/wiki/Profenofos
compound,profluralin,profluralin,,,,
compound,progesterone,progesterone,,p4,,https://en.wikipedia.org/wiki/Progesterone
compound,promecarb,promecarb,,,,https://en.wikipedia.org/wiki/Promecarb
compound,prometon,prometon,,,,https://en.wikipedia.org/wiki/Prometon
compound,prometryn,prometryn,,,,
compound,propachlor,propachlor,,,,https://en.wikipedia.org/wiki/Propachlor
compound,propane,propane,,,,https://en.wikipedia.org/wiki/Propane
compound,propanil,propanil,,,,https://en.wikipedia.org/wiki/Propanil
compound,propargite,propargite,,"mitex, omite, comite",,https://en.wikipedia.org/wiki/Propargite
compound,propazine,propazine,,,,
compound,propene,propene,,,,https://en.wikipedia.org/wiki/Propene
compound,propetamphos,propetamphos,,,,
compound,propham,propham,,,,
compound,propiconazole,propiconazole,,,,https://en.wikipedia.org/wiki/Propiconazole
compound,propionitrile,propionitrile,,Propanenitrile,,https://en.wikipedia.org/wiki/Propionitrile
compound,propoxur,propoxur,,,,https://en.wikipedia.org/wiki/Propoxur
compound,propyl-paraben,propyl-paraben,,"Benzoic-acid,-4-hydroxy-,-propyl-ester",,https://en.wikipedia.org/wiki/Propylparaben
compound,propylene-glycol,propylene-glycol,,"propane-1,2-diol",,https://en.wikipedia.org/wiki/Propylene_glycol
compound,propyzamide,propyzamide,,Pronamide,,
compound,prosulfuron,prosulfuron,,,,
compound,pyrene,pyrene,,,,https://en.wikipedia.org/wiki/Pyrene
compound,pyrethrin,pyrethrin,,,,https://en.wikipedia.org/wiki/Pyrethrin
compound,pyrethrins,pyrethrins,,,pyrethrin,
compound,pyridine,pyridine,,,,https://en.wikipedia.org/wiki/Pyridine
compound,quinoline,quinoline,,,,https://en.wikipedia.org/wiki/Quinoline
compound,rdx,rdx,,Cyclonite,,https://en.wikipedia.org/wiki/RDX
compound,resmethrin,resmethrin,,,,https://en.wikipedia.org/wiki/Resmethrin
compound,rhodamine-wt,rhodamine-wt,,,,
compound,ronnel,ronnel,,,,
compound,safrole,safrole,,,,https://en.wikipedia.org/wiki/Safrole
compound,salicylamide,salicylamide,,o-Hydroxybenzamide,,https://en.wikipedia.org/wiki/Salicylamide
compound,salt,salt,,,,https://en.wikipedia.org/wiki/Salt_(chemistry)
compound,sea-salt,sea-salt,,seasalt,,https://en.wikipedia.org/wiki/Sea_salt
compound,samarium,samarium,,,,https://en.wikipedia.org/wiki/Samarium
compound,sec-butylbenzene,sec-butylbenzene,,,,
compound,secbumeton,secbumeton,,,,
compound,sesquiterpenes,sesquiterpenes,,,,https://en.wikipedia.org/wiki/Sesquiterpene
compound,seston,seston,,,,https://en.wikipedia.org/wiki/Seston
compound,siduron,siduron,,,,
compound,silica,silica,,,,
compound,silicate,silicate,,,,https://en.wikipedia.org/wiki/Silicate
compound,silicon-dioxide,silicon-dioxide,,,,https://en.wikipedia.org/wiki/Silicon_dioxide
compound,silvex,silvex,,fenoprop,,https://en.wikipedia.org/wiki/Fenoprop
compound,simazine,simazine,,,,https://en.wikipedia.org/wiki/Simazine
compound,simetone,simetone,,,,
compound,simetryn,simetryn,,,,
compound,sodium-acifluorfen,sodium-acifluorfen,,,,
compound,sodium-carbonate,sodium-carbonate,,,,https://en.wikipedia.org/wiki/Sodium_carbonate
compound,sodium-chloride,sodium-chloride,,,,https://en.wikipedia.org/wiki/Sodium_chloride
compound,styrene,styrene,,"ethenylbenzene, vinylbenzene, phenylethene",,https://en.wikipedia.org/wiki/Styrene
compound,sulfadiazine,sulfadiazine,,"Benzenesulfonamide,-4-amino-N-2-pyrimidinyl-",,https://en.wikipedia.org/wiki/Sulfadiazine
compound,sulfadimethoxine,sulfadimethoxine,,,,https://en.wikipedia.org/wiki/Sulfadimethoxine
compound,sulfamerazine,sulfamerazine,,"Benzenesulfonamide,-4-amino-N-(4-methyl-2-pyrimidinyl)-",,https://en.wikipedia.org/wiki/Sulfamerazine
compound,sulfamethazine,sulfamethazine,,"Benzenesulfonamide,-4-amino-N-(4,6-dimethyl-2-pyrimidinyl)-, sulfadimidine",,https://en.wikipedia.org/wiki/Sulfadimidine
compound,sulfamethoxazole,sulfamethoxazole,,"smz, smx",,https://en.wikipedia.org/wiki/Sulfamethoxazole
compound,sulfate,sulfate,,sulphate,,https://en.wikipedia.org/wiki/Sulfate
compound,sulfathiazole,sulfathiazole,,,,https://en.wikipedia.org/wiki/Sulfathiazole
compound,sulfide,sulfide,,,,https://en.wikipedia.org/wiki/Sulfide
compound,sulfite,sulfite,,"SO3, sulphite",,https://en.wikipedia.org/wiki/Sulfite
compound,sulfometuron,sulfometuron,,,,
compound,sulfometuron-methyl,sulfometuron-methyl,,,,https://en.wikipedia.org/wiki/Sulfometuron_methyl
compound,sulfotepp,sulfotepp,,Sulfotep,,https://en.wikipedia.org/wiki/Sulfotep
compound,sulfur-dioxide,sulfur-dioxide,,sulphur-dioxide,,https://en.wikipedia.org/wiki/Sulfur_dioxide
compound,sulfur-hexafluoride,sulfur-hexafluoride,,sulphur-hexafluoride,,https://en.wikipedia.org/wiki/Sulfur_hexafluoride
compound,sulprofos,sulprofos,,,,
compound,swep,swep,,,,
compound,tannin,tannin,,tannoid,,https://en.wikipedia.org/wiki/Tannin
compound,tau-fluvalinate,tau-fluvalinate,,,,https://en.wikipedia.org/wiki/Tau-Fluvalinate
compound,tebuconazole,tebuconazole,,,,https://en.wikipedia.org/wiki/Tebuconazole
compound,tebupirimfos,tebupirimfos,,phostebupirim,,https://en.wikipedia.org/wiki/Tebupirimfos
compound,tebuthiuron,tebuthiuron,,,,https://en.wikipedia.org/wiki/Tebuthiuron
compound,tefluthrin,tefluthrin,,,,https://en.wikipedia.org/wiki/Tefluthrin
compound,temephos,temephos,,"temefos, abate",,https://en.wikipedia.org/wiki/Temefos
compound,temephos-sulfoxide,temephos-sulfoxide,,,,
compound,terbacil,terbacil,,,,
compound,terbufos,terbufos,,,,https://en.wikipedia.org/wiki/Terbufos
compound,terbufos-sulfone,terbufos-sulfone,,,,
compound,terbufos-sulfoxide,terbufos-sulfoxide,,,,
compound,terbuthylazine,terbuthylazine,,,,https://en.wikipedia.org/wiki/Terbuthylazine
compound,terbutol,terbutol,,,,
compound,terbutryn,terbutryn,,,,
compound,terpene,terpene,,,,https://en.wikipedia.org/wiki/Terpene
compound,terpenes,terpenes,,,terpene,
compound,tert-amyl-alcohol,tert-amyl-alcohol,,"2-Methyl-2-butanol, taa",,https://en.wikipedia.org/wiki/Tert-Amyl_alcohol
compound,tert-butyl-acetate,tert-butyl-acetate,,tbac,,https://en.wikipedia.org/wiki/Tert-Butyl_acetate
compound,tert-butyl-alcohol,tert-butyl-alcohol,,tba,,https://en.wikipedia.org/wiki/Tert-Butyl_alcohol
compound,tert-butyl-ethyl-ether,tert-butyl-ethyl-ether,,"Ethyl tert-butyl ether, etbe",,https://en.wikipedia.org/wiki/Ethyl_tert-butyl_ether
compound,tert-butyl-formate,tert-butyl-formate,,formic-acid-tert-butyl-ester,,https://en.wikipedia.org/wiki/Tert-Butyl_formate
compound,tert-butylbenzene,tert-butylbenzene,,,,https://en.wikipedia.org/wiki/C4-Benzenes
compound,testosterone,testosterone,,"androst-4-en-3-one,-17-hydroxy-,-(17.beta.)-",,https://en.wikipedia.org/wiki/Testosterone
compound,tetra-n-butyltin,tetra-n-butyltin,,"Stannane,-tetrabutyl-",,https://en.wikipedia.org/wiki/Tetrabutyltin
compound,tetrabromobisphenol-a,tetrabromobisphenol-a,,tbbpa,,https://en.wikipedia.org/wiki/Tetrabromobisphenol_A
compound,tetrabromophthalic-anhydride,tetrabromophthalic-anhydride,,"1,3-isobenzofurandione,-4,5,6,7-tetrabromo-",,
compound,tetrachlorodibenzo-p-dioxins,tetrachlorodibenzo-p-dioxins,,,,https://en.wikipedia.org/wiki/Tetrachlorodibenzo-p-dioxin
compound,tetrachlorodibenzofuran,tetrachlorodibenzofuran,,,,
compound,tetrachlorodibenzofurans,tetrachlorodibenzofurans,,,tetrachlorodibenzofuran,
compound,tetrachloroethene,tetrachloroethene,,"tetrachloroethylene, perchloroethylene",,https://en.wikipedia.org/wiki/Tetrachloroethylene
compound,tetrachloromethane,tetrachloromethane,,"carbon-tetrachloride, halon-104, refrigerant-10",,https://en.wikipedia.org/wiki/Carbon_tetrachloride
compound,tetrachlorophenol,tetrachlorophenol,,,,
compound,tetrachlorophenols,tetrachlorophenols,,,tetrachlorophenol,
compound,tetrachlorvinphos,tetrachlorvinphos,,,,https://en.wikipedia.org/wiki/Tetrachlorvinphos
compound,tetradifon,tetradifon,,,,https://en.wikipedia.org/wiki/Tetradifon
compound,tetraethyl-pyrophosphate,tetraethyl-pyrophosphate,,tepp,,https://en.wikipedia.org/wiki/Tetraethyl_pyrophosphate
compound,tetraethyllead,tetraethyllead,,tel,,https://en.wikipedia.org/wiki/Tetraethyllead
compound,tetrahydrofuran,tetrahydrofuran,,thf,,https://en.wikipedia.org/wiki/Tetrahydrofuran
compound,tetramethyllead,tetramethyllead,,,,https://en.wikipedia.org/wiki/Tetramethyllead
compound,tetramethyltin,tetramethyltin,,,,https://en.wikipedia.org/wiki/Tetramethyltin
compound,tetraphenyltin,tetraphenyltin,,"Stannane,-tetraphenyl-",,
compound,tetryl,tetryl,,"2,4,6-trinitrophenylmethylnitramine",,https://en.wikipedia.org/wiki/Tetryl
compound,theophylline,theophylline,,"1,3-dimethylxanthine",,https://en.wikipedia.org/wiki/Theophylline
compound,thiabendazole,thiabendazole,,"tbz, tiabendazole",,https://en.wikipedia.org/wiki/Tiabendazole
compound,thiacloprid,thiacloprid,,,,https://en.wikipedia.org/wiki/Thiacloprid
compound,thiamphenicol,thiamphenicol,,"thiophenicol, dextrosulphenidol",,https://en.wikipedia.org/wiki/Thiamphenicol
compound,thiazopyr,thiazopyr,,,,
compound,thidiazuron,thidiazuron,,,,https://en.wikipedia.org/wiki/Thidiazuron
compound,thifensulfuron,thifensulfuron,,,,
compound,thiobencarb,thiobencarb,,benthiocarb,,https://en.wikipedia.org/wiki/Thiobencarb
compound,thiocyanate,thiocyanate,,rhodanide,,https://en.wikipedia.org/wiki/Thiocyanate
compound,thiodicarb,thiodicarb,,,,
compound,thiodiglycol,thiodiglycol,,"ethanol,-2,2'-thiobis-",,https://en.wikipedia.org/wiki/Thiodiglycol
compound,thiofanox,thiofanox,,,,https://en.wikipedia.org/wiki/Thiofanox
compound,thionazin,thionazin,,,,https://en.wikipedia.org/wiki/Thionazin
compound,thiophanate-methyl,thiophanate-methyl,,,,https://en.wikipedia.org/wiki/Thiophanate-methyl
compound,thiosulfate,thiosulfate,,,,https://en.wikipedia.org/wiki/Thiosulfate
compound,tnt,tnt,,trinitrotoluene,,https://en.wikipedia.org/wiki/TNT
compound,tokuthion,tokuthion,,,,
compound,tolazamide,tolazamide,,,,https://en.wikipedia.org/wiki/Tolazamide
compound,tolbutamide,tolbutamide,,,,https://en.wikipedia.org/wiki/Tolbutamide
compound,toluene,toluene,,,,https://en.wikipedia.org/wiki/Toluene
compound,toxaphene,toxaphene,,,,https://en.wikipedia.org/wiki/Toxaphene
compound,tracer,tracer,,,,https://en.wikipedia.org/wiki/Tracer
compound,tracer~artificial,tracer~artificial,,,,
compound,tracer~artificial~fixed-lifetime,tracer~artificial~fixed-lifetime,,,,
compound,tralomethrin,tralomethrin,,,,https://en.wikipedia.org/wiki/Tralomethrin
compound,"trans-1,2-dichloroethene","trans-1,2-dichloroethene",,"trans-1,2-dichloroethylene",,"https://en.wikipedia.org/wiki/1,2-Dichloroethene"
compound,"trans-1,3-dichloropropene","trans-1,3-dichloropropene",,"traphs-1,3-dichloropropene",,
compound,"trans-1,4-dichloro-2-butene","trans-1,4-dichloro-2-butene",,"traphs-1,4-dichloro-2-butene",,"https://en.wikipedia.org/wiki/1,4-Dichlorobut-2-ene"
compound,trans-chlordane,trans-chlordane,,traphs-chlordane,,
compound,trans-diethylstilbestrol,trans-diethylstilbestrol,,"diethylstilbestrol, des",,https://en.wikipedia.org/wiki/Diethylstilbestrol
compound,trans-geraniol,trans-geraniol,,,,
compound,trans-nonachlor,trans-nonachlor,,,,
compound,trans-permethrin,trans-permethrin,,,,
compound,trans-stilbene,trans-stilbene,,,,https://en.wikipedia.org/wiki/Trans-stilbene
compound,tri-n-butyltin-acetate,tri-n-butyltin-acetate,,tributyltin-acetate,,
compound,triadimefon,triadimefon,,,,https://en.wikipedia.org/wiki/Triadimefon
compound,triallate,triallate,,,,
compound,triasulfuron,triasulfuron,,,,
compound,triazine,triazine,,,,https://en.wikipedia.org/wiki/Triazine
compound,triazines,triazines,,,triazine,
compound,tribenuron-methyl,tribenuron-methyl,,,,
compound,tribromomethane,tribromomethane,,bromoform,,https://en.wikipedia.org/wiki/Bromoform
compound,tribufos,tribufos,,,,
compound,tributyl-phosphate,tributyl-phosphate,,tbp,,https://en.wikipedia.org/wiki/Tributyl_phosphate
compound,trichlormethiazide,trichlormethiazide,,,,https://en.wikipedia.org/wiki/Trichlormethiazide
compound,trichloro(methyl)stannane,trichloro(methyl)stannane,,,,
compound,trichloroacetaldehyde,trichloroacetaldehyde,,"chloral, trichloroethanal",,https://en.wikipedia.org/wiki/Trichloroacetaldehyde
compound,trichloroacetonitrile,trichloroacetonitrile,,,,https://en.wikipedia.org/wiki/Trichloroacetonitrile
compound,trichlorobenzene,trichlorobenzene,,,,https://en.wikipedia.org/wiki/Trichlorobenzene
compound,trichlorobenzenes,trichlorobenzenes,,,trichlorobenzene,
compound,trichloroethene,trichloroethene,,trichloroethylene,,https://en.wikipedia.org/wiki/Trichloroethylene
compound,trichlorofluoromethane,trichlorofluoromethane,,freon-11,,https://en.wikipedia.org/wiki/Trichlorofluoromethane
compound,trichloromethane,trichloromethane,,chloroform,,https://en.wikipedia.org/wiki/Chloroform
compound,trichloronate,trichloronate,,,,https://en.wikipedia.org/wiki/Trichloronate
compound,trichlorophenol,trichlorophenol,,,,https://en.wikipedia.org/wiki/Trichlorophenol
compound,trichlorophenols,trichlorophenols,,,trichlorophenol,
compound,triclocarban,triclocarban,,,,https://en.wikipedia.org/wiki/Triclocarban
compound,triclopyr,triclopyr,,,,https://en.wikipedia.org/wiki/Triclopyr
compound,triclosan,triclosan,,tcs,,https://en.wikipedia.org/wiki/Triclosan
compound,tricyclazole,tricyclazole,,,,
compound,triethyl-citrate,triethyl-citrate,,,,https://en.wikipedia.org/wiki/Triethyl_citrate
compound,trifluralin,trifluralin,,,,https://en.wikipedia.org/wiki/Trifluralin
compound,triflusulfuron-methyl,triflusulfuron-methyl,,,,
compound,trihalomethane,trihalomethane,,thm,,https://en.wikipedia.org/wiki/Trihalomethane
compound,trihalomethanes,trihalomethanes,,,trihalomethane,
compound,trimethacarb,trimethacarb,,,,
compound,trimethoprim,trimethoprim,,"2,4-pyrimidinediamine,-5-[(3,4,5-trimethoxyphenyl)methyl]-, tmp",,https://en.wikipedia.org/wiki/Trimethoprim
compound,trimethylbenzene,trimethylbenzene,,,,https://en.wikipedia.org/wiki/Trimethylbenzenes
compound,trimethylethyllead,trimethylethyllead,,,,
compound,triphenyl-phosphate,triphenyl-phosphate,,tphp,,https://en.wikipedia.org/wiki/Triphenyl_phosphate
compound,tris(2-butoxyethyl)-phosphate,tris(2-butoxyethyl)-phosphate,,,,
compound,tris(2-chloroethyl)-phosphate,tris(2-chloroethyl)-phosphate,,,,https://en.wikipedia.org/wiki/Tris(2-chloroethyl)_phosphate
compound,"tris(2,3-dibromopropyl)-phosphate","tris(2,3-dibromopropyl)-phosphate",,,,"https://en.wikipedia.org/wiki/Tris(2,3-dibromopropyl)_phosphate"
compound,tris(dichloroisopropyl)-phosphate,tris(dichloroisopropyl)-phosphate,,,,
compound,tungsten,tungsten,,wolfram,,https://en.wikipedia.org/wiki/Tungsten
compound,"uranium(V,VI)-oxide","uranium(V,VI)-oxide",,,,https://en.wikipedia.org/wiki/Uranium_trioxide
compound,vanillin,vanillin,,,,https://en.wikipedia.org/wiki/Vanillin
compound,vernolate,vernolate,,,,
compound,vinyl-acetate,vinyl-acetate,,,,https://en.wikipedia.org/wiki/Vinyl_acetate
compound,vinyl-chloride,vinyl-chloride,,,,https://en.wikipedia.org/wiki/Vinyl_chloride
compound,vitamin,vitamin,,,,https://en.wikipedia.org/wiki/Vitamin
vitamin,vitamin-e-acetate,vitamin-e-acetate,,tocopheryl-acetate,,https://en.wikipedia.org/wiki/Vitamin_E_acetate
vitamin,vitamin-a,vitamin-a,,,,https://en.wikipedia.org/wiki/Vitamin_A
vitamin-a,vitamin-a~retinol,vitamin-a~retinol,,"retinol, vitamin-a1",,https://en.wikipedia.org/wiki/Retinol
vitamin,vitamin-b12,vitamin-b12,,,,https://en.wikipedia.org/wiki/Vitamin_B12
vitamin,vitamin-d,vitamin-d,,,,https://en.wikipedia.org/wiki/Vitamin_D
vitamin,vitamin-d3,vitamin-d3,,cholecalciferol,,https://en.wikipedia.org/wiki/Vitamin_D3
vitamin,vitamin-e,vitamin-e,,tocopheryl,,https://en.wikipedia.org/wiki/Vitamin_E
compound,warfarin,warfarin,,coumadin,,https://en.wikipedia.org/wiki/Warfarin
compound,water,water,,,,http://en.wikipedia.org/wiki/Water
compound,xylene,xylene,,,,https://en.wikipedia.org/wiki/Xylene
compound,xylylcarb,xylylcarb,,,,
compound,ziram,ziram,,zinc-dimethyldithiocarbamate,,https://en.wikipedia.org/wiki/Zinc_bis(dimethyldithiocarbamate)
substance,compounds,compounds,,,compound,
element,actinium,actinium,,,,https://en.wikipedia.org/wiki/Actinium
actinium,actinium-228,actinium-228,,,,https://en.wikipedia.org/wiki/Isotopes_of_actinium#Actinium-228
element,aluminum,aluminum,,,,http://en.wikipedia.org/wiki/Aluminum
element,americium,americium,,,,https://en.wikipedia.org/wiki/Americium
americium,americium-241,americium-241,,,,https://en.wikipedia.org/wiki/Americium-241
element,antimony,antimony,,,,https://en.wikipedia.org/wiki/Antimony
antimony,antimony-124,antimony-124,,,,https://en.wikipedia.org/wiki/Isotopes_of_antimony#Antimony-124
antimony,antimony-125,antimony-125,,,,https://en.wikipedia.org/wiki/Isotopes_of_antimony#Antimony-125
element,arsenic,arsenic,,,,https://en.wikipedia.org/wiki/Arsenic
element,barium,barium,,,,https://en.wikipedia.org/wiki/Barium
barium,barium-140,barium-140,,,,https://en.wikipedia.org/wiki/Isotopes_of_barium#Barium-140
element,beryllium,beryllium,,,,https://en.wikipedia.org/wiki/Beryllium
beryllium,beryllium-7,beryllium-7,,,,https://en.wikipedia.org/wiki/Isotopes_of_beryllium#Beryllium-7
element,bismuth,bismuth,,,,https://en.wikipedia.org/wiki/Bismuth
bismuth,bismuth-212,bismuth-212,,,,https://en.wikipedia.org/wiki/Isotopes_of_bismuth#Bismuth-212
bismuth,bismuth-214,bismuth-214,,,,https://en.wikipedia.org/wiki/Isotopes_of_bismuth#Bismuth-214
element,boron,boron,,,,https://en.wikipedia.org/wiki/Boron
element,bromine,bromine,,,,https://en.wikipedia.org/wiki/Bromine
element,cadmium,cadmium,,,,https://en.wikipedia.org/wiki/Cadmium
element,calcium,calcium,,,,https://en.wikipedia.org/wiki/Calcium
calcium,calcium-45,calcium-45,,,,https://en.wikipedia.org/wiki/Isotopes_of_calcium#Calcium-45
element,carbon,carbon,,,,http://en.wikipedia.org/wiki/Carbon
carbon,carbon-12,carbon-12,,,,https://en.wikipedia.org/wiki/Carbon-12
carbon,carbon-13,carbon-13,,,,https://en.wikipedia.org/wiki/Carbon-13
carbon,carbon-14,carbon-14,,carbon~radioactive,,https://en.wikipedia.org/wiki/Carbon-14
element,cerium,cerium,,,,https://en.wikipedia.org/wiki/Cerium
cerium,cerium-141,cerium-141,,,,https://en.wikipedia.org/wiki/Isotopes_of_cerium#Cerium-141
cerium,cerium-144,cerium-144,,,,https://en.wikipedia.org/wiki/Isotopes_of_cerium#Cerium-144
element,cesium,cesium,,,,http://en.wikipedia.org/wiki/Cesium
cesium,cesium-134,cesium-134,,caesium-134,,https://en.wikipedia.org/wiki/Isotopes_of_caesium#Caesium-134
cesium,cesium-137,cesium-137,,"caesium-137, radiocaesium, radiocesium",,https://en.wikipedia.org/wiki/Caesium-137
element,chlorine,chlorine,,,,http://en.wikipedia.org/wiki/Chlorine
chlorine,chlorine-35,chlorine-35,,,,https://en.wikipedia.org/wiki/Isotopes_of_chlorine#Chlorine-35
chlorine,chlorine-36,chlorine-36,,,,https://en.wikipedia.org/wiki/Chlorine-36
element,chromium,chromium,,,,https://en.wikipedia.org/wiki/Chromium
chromium,chromium-51,chromium-51,,,,https://en.wikipedia.org/wiki/Isotopes_of_chromium#Chromium-51
element,cobalt,cobalt,,,,https://en.wikipedia.org/wiki/Cobalt
cobalt,cobalt-57,cobalt-57,,,,https://en.wikipedia.org/wiki/Isotopes_of_cobalt#Cobalt-57
cobalt,cobalt-58,cobalt-58,,,,https://en.wikipedia.org/wiki/Isotopes_of_cobalt#Cobalt-58
cobalt,cobalt-60,cobalt-60,,,,https://en.wikipedia.org/wiki/Cobalt-60
element,copper,copper,,,,https://en.wikipedia.org/wiki/Copper
element,curium,curium,,,,https://en.wikipedia.org/wiki/Curium
curium,curium-242,curium-242,,,,https://en.wikipedia.org/wiki/Isotopes_of_curium#Curium-242
